ID,完成アイテム名,作成方法,完成数,材料ID,材料アイテム名,必要数,触媒ID,触媒,スキル名,失敗,作成開始アイテムID,職制限,備考
1758,スタンアロー,0,5,923,悪魔の角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1758,スタンアロー,0,5,968,オーク勇者の証,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1758,スタンアロー,0,50,985,エルニウム,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1758,スタンアロー,0,800,7025,魔王の嘆き,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1758,スタンアロー,0,30,7067,石片,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1758,スタンアロー,0,30,7164,とてもかたい桃,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1759,氷の矢,0,400,7562,氷の鱗,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1759,氷の矢,0,50,7561,氷の心臓,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1759,氷の矢,0,80,7446,青の宝玉,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1759,氷の矢,0,1,717,ブルージェムストーン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1759,氷の矢,0,5,995,ミスティックフローズン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,50,969,黄金,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,150,7511,闇のルーン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,80,7447,赤の宝玉,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,10,923,悪魔の角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,5,997,グレイトネイチャ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,10,1001,星の粉,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,200,7021,盲人の愚かさ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,1000,2319,グリッタリングクロース [1],1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1760,フラッシュアロー,0,10,7321,水晶のかけら,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,50,7752,ガタガタするドクロ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,20,7753,壊れた農具,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,40,609,返魂のお札,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,50,7442,呪われた印,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,200,7340,暗黒の意志,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,30,7340,暗黒の意志,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,1,716,レッドジェムストーン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,50,724,呪われたルビー,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,2,1038,子悪魔の角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,1000,7020,母さんの悪夢,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,200,7024,血に染まった刃,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,50,7123,ドラゴンの皮,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1761,カースアロー,0,30,7315,黒水晶のかけら,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,5,7002,オーガの牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,50,7753,壊れた農具,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,3,904,サソリの尻尾,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,10,716,レッドジェムストーン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,1,939,ハチの針,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,1,957,亡者の爪,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,1,959,くさった鱗,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,5,1044,ゼノークの歯,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,100,7318,古いつるはし,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1762,錆びた矢,0,100,7319,古い鉄板,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,80,7445,緑の宝玉,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,200,7340,暗黒の意志,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,30,7340,暗黒の意志,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,1,716,レッドジェムストーン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,1,937,毒の牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,1,959,くさった鱗,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,1,7010,鋼鉄のようなサソリの尻尾,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,20,7155,ガマ蛙の皮,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1763,毒矢,0,50,7316,虫の足,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,10,2618,マーターの首輪,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,50,603,古く青い箱,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,600,7510,ヴァルハラの花,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,1,1031,かまきりの手,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,2,1063,鋭い牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,600,7023,闇に沈んだ刃,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,600,7024,血に染まった刃,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,30,7100,鋭い葉っぱ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,20,7163,かたい触角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,50,733,損傷したダイヤモンド,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,200,2288,スクラッチマスク,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,10,7172,豹の爪,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1764,鋭い矢,0,10,7316,虫の足,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,50,969,黄金,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,100,7450,骨の鎧の欠片,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,600,714,エンペリウム,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,50,756,オリデオコン原石,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,250,984,オリデオコン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,1,1035,ドラゴンの牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,50,7026,時計塔のカギ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,100,7108,壊れた盾の欠片,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1765,オリデオコンの矢,0,100,7109,輝く槍の穂先,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,50,7752,ガタガタするドクロ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,2,1021,ドケビの角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,300,7511,闇のルーン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,200,7450,骨の鎧の欠片,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,100,7340,暗黒の意志,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,50,7340,暗黒の意志,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,1,913,こうもりの牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,20,923,悪魔の角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,1,958,亡者の牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,5,958,亡者の牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,8,1003,石炭,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,1000,7019,ロキのささやき,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,200,7023,闇に沈んだ刃,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,100,7027,時計塔地下のカギ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,150,7210,デュラハンの鎧の欠片,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,50,7221,縛られた鎖,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1767,影矢,0,50,7315,黒水晶のかけら,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,50,603,古く青い箱,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,80,7448,黄の宝玉,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,1,715,イエロージェムストーン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,10,724,呪われたルビー,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,5,996,ラフウィンド,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,5,1095,時計の針,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,800,7025,魔王の嘆き,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1768,スリープアロー,0,30,7321,水晶のかけら,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,200,7562,氷の鱗,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,40,604,古木の枝,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,50,7442,呪われた印,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,600,714,エンペリウム,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,5,994,フレイムハート,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,1000,7018,小さい枝,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,400,7025,魔王の嘆き,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,40,2281,オペラ仮面,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1769,サイレンスアロー,0,50,7123,ドラゴンの皮,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,10,7753,壊れた農具,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,80,956,トゲがついているエラ,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,40,1021,ドケビの角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,2,713,空きビン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,12,910,ガレット,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,15,920,狼の爪,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,30,922,オークの牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,50,923,悪魔の角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,35,947,硬い角,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,100,998,鉄,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,50,1002,鉄鉱石,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,50,1010,プラコン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,200,1011,エンベルタコン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,50,1018,土竜の爪,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,50,1035,ドラゴンの牙,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,80,1041,ランタン,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,100,1064,馬の手綱,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,500,2328,ウドゥンメイル,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,700,2329,ウドゥンメイル [1],1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1770,鉄の矢,0,700,2408,足鎖,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1772,聖なる矢,0,300,7435,金の腕輪,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
1772,聖なる矢,0,600,7510,ヴァルハラの花,1,,,ac_makingarrow,0,,アーチャー系列,要クエ：矢作成
501,赤ポーション,0,1,7134,乳鉢,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
503,黄ポーション,0,1,7134,乳鉢,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
504,白ポーション,0,1,7134,乳鉢,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
505,青ポーション,0,1,7134,乳鉢,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
605,アンティペインメント,0,1,7134,乳鉢,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
606,アロエベラ,0,1,7134,乳鉢,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
501,赤ポーション,0,1,1093,空のポーション瓶,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
503,黄ポーション,0,1,1093,空のポーション瓶,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
504,白ポーション,0,1,1093,空のポーション瓶,1,7144,ポーション製造の書,am_pharmacy,1,,アルケミスト系列,
