ID,アイテム名,ひらがな名,買い値,重量,SE,HSE,仮:課金アイテム,仮:AS
31247,[衣装] カバ帽子,[いしょう] かばぼうし,0,0,0,0,0,0
19556,[衣装] カブキマスク,[いしょう] かぶきますく,0,0,0,0,0,0
19729,[衣装] カプラの猫耳ヘアバンド,[いしょう] かぷらのねこみみへあばんど,0,0,0,0,0,0
19711,[衣装] カプラのヘアバンド,[いしょう] かぷらのへあばんど,0,0,0,0,0,0
31403,[衣装] 壁,[いしょう] かべ,0,0,0,0,0,0
31581,[衣装] カボチャヘッド,[いしょう] かぼちゃへっど,0,0,0,0,0,0
31380,[衣装] カラス,[いしょう] からす,0,0,0,0,0,0
20399,[衣装] 鴉天狗の面,[いしょう] からすてんぐのめん,0,0,0,0,0,0
19852,[衣装] ガラパゴ帽,[いしょう] がらぱごぼう,0,0,0,0,0,0
19991,[衣装] ガランサスガード,[いしょう] がらんさすがーど,0,0,0,0,0,0
20178,[衣装] 仮初めの恋,[いしょう] かりそめのこい,0,0,0,0,0,0
19869,[衣装] 臥龍の綸巾,[いしょう] がりゅうのかんきん,0,0,0,0,0,0
31146,[衣装] カルデュイの耳,[いしょう] かるでゅいのみみ,0,0,0,0,0,0
20044,[衣装] カルメンミランダの帽子,[いしょう] かるめんみらんだのぼうし,0,0,0,0,0,0
19702,[衣装] かわいいサンタ帽,[いしょう] かわいいさんたぼう,0,0,0,0,0,0
19640,[衣装] かわいいリボン,[いしょう] かわいいりぼん,0,0,0,0,0,0
19637,[衣装] 看護帽,[いしょう] かんごぼう,0,0,0,0,0,0
31487,[衣装] 眼帯,[いしょう] がんたい,0,0,0,0,0,0
20508,[衣装] 看板娘,[いしょう] かんばんむすめ,0,0,0,0,0,0
31571,[衣装] ガーディアンプロセッサ,[いしょう] がーでぃあんぷろせっさ,0,0,0,0,0,0
19951,[衣装] カードボードボックス,[いしょう] かーどぼーどぼっくす,0,0,0,0,0,0
20432,[衣装] カーリッツバーグ騎士団のヘルム,[いしょう] かーりっつばーぐきしだんのへるむ,0,0,0,0,0,0
19699,[衣装] ガールフレンド募集帽,[いしょう] がーるふれんどぼしゅうぼう,0,0,0,0,0,0
31593,[衣装] 黄色いスカーフ,[いしょう] きいろいすかーふ,,0,0,0,0,0
19515,[衣装] 黄色いミニハット,[いしょう] きいろいみにはっと,0,0,0,0,0,0
31476,[衣装] 黄色のさくら帽,[いしょう] きいろのさくらぼう,0,0,0,0,0,0
19822,[衣装] 黄色の頭巾,[いしょう] きいろのずきん,0,0,0,0,0,0
19709,[衣装] 黄色のリボン,[いしょう] きいろのりぼん,0,0,0,0,0,0
20047,[衣装] 祈紡ノ桜,[いしょう] きおうのさくら,0,0,0,0,0,0
20374,[衣装] 機械植物帽,[いしょう] きかいしょくぶつぼう,0,0,0,0,0,0
20380,[衣装] 機械羽根のヘアバンド,[いしょう] きかいはねのへあばんど,0,0,0,0,0,0
19288,[衣装] ギガントヘルム,[いしょう] ぎがんとへるむ,0,0,0,0,0,0
31600,[衣装] 紀州犬,[いしょう] きしゅういぬ,,0,0,0,0,0
31207,[衣装] 鬼神の仮面,[いしょう] きじんのかめん,0,0,0,0,0,0
20035,[衣装] 奇跡の青薔薇,[いしょう] きせきのあおばら,0,0,0,0,0,0
31609,[衣装] 貴族の仮面,[いしょう] きぞくのかめん,,0,0,0,0,0
19583,[衣装] 義賊の眼帯,[いしょう] ぎぞくのがんたい,0,0,0,0,0,0
31614,[衣装] 狐,[いしょう] きつね,,0,0,0,0,0
19618,[衣装] 狐のお面,[いしょう] きつねのおめん,0,0,0,0,0,0
20018,[衣装] 狐耳,[いしょう] きつねみみ,,0,0,0,0,0
20262,[衣装] 狐耳鈴リボン,[いしょう] きつねみみすずりぼん,0,0,0,0,0,0
20276,[衣装] キノコヘアバンド,[いしょう] きのこへあばんど,0,0,0,0,0,0
20155,[衣装] 貴婦人の羽帽子,[いしょう] きふじんのはねぼうし,0,0,0,0,0,0
31154,[衣装] キャップ,[いしょう] きゃっぷ,0,0,0,0,0,0
19657,[衣装] キャプテンハット,[いしょう] きゃぷてんはっと,0,0,0,0,0,0
19605,[衣装] ギャングスカーフ,[いしょう] ぎゃんぐすかーふ,0,0,0,0,0,0
31414,[衣装] キャンサーダイアデム,[いしょう] きゃんさーだいあでむ,0,0,0,0,0,0
31322,[衣装] キャンディ帽子,[いしょう] きゃんでぃぼうし,0,0,0,0,0,0
19664,[衣装] キャンパスフェスティバル,[いしょう] きゃんぱすふぇすてぃばる,20,0,0,0,0,0
31133,[衣装] ギャンブラーシール,[いしょう] ぎゃんぶらーしーる,0,0,0,0,0,0
31445,[衣装] ギャンブラーの羽帽子,[いしょう] ぎゃんぶらーのはねぼうし,,0,0,0,0,0
20461,[衣装] 九三式流血翅,[いしょう] きゅうさんしきりゅうけつし,0,0,0,0,0,0
19919,[衣装] キューブマスク,[いしょう] きゅーぶますく,0,0,0,0,0,0
20489,[衣装] 教皇の冠,[いしょう] きょうこうのかんむり,0,0,0,0,0,0
20455,[衣装] 共和国の帽子,[いしょう] きょうわこくのぼうし,0,0,0,0,0,0
31695,[衣装] 巨大樹の若葉,[いしょう] きょだいじゅのわかば,,0,0,0,0,0
19777,[衣装] きらきら星,[いしょう] きらきらほし,0,0,0,0,0,0
19740,[衣装] ギルドメンバー募集帽,[いしょう] ぎるどめんばーぼしゅうぼう,0,0,0,0,0,0
31105,[衣装] キングオブポリン帽,[いしょう] きんぐおぶぽりんぼう,0,0,0,0,0,0
19805,[衣装] 禁呪の巻物,[いしょう] きんじゅのまきもの,0,0,0,0,0,0
19749,[衣装] 金の魂のリング,[いしょう] きんのたましいのりんぐ,0,0,0,0,0,0
20440,[衣装] 金の音色,[いしょう] きんのねいろ,0,0,0,0,0,0
31550,[衣装] 金の音色(中段),[いしょう] きんのねいろ(ちゅうだん),,0,0,0,0,0
20495,[衣装] クアティハット,[いしょう] くあてぃはっと,0,0,0,0,0,0
31125,[衣装] クイーン・アンズ・リベンジ,[いしょう] くいーん・あんず・りべんじ,0,0,0,0,0,0
20223,[衣装] 草の葉,[いしょう] くさのは,0,0,0,0,0,0
20492,[衣装] 口笛,[いしょう] くちぶえ,0,0,0,0,0,0
20103,[衣装] くっつきパンダ,[いしょう] くっつきぱんだ,0,0,0,0,0,0
31517,[衣装] くまくん,[いしょう] くまくん,0,0,0,0,0,0
19015,[衣装] 駆魔のヘアバンド,[いしょう] くまのへあばんど,0,0,0,0,0,0
19851,[衣装] くま帽子,[いしょう] くまぼうし,0,0,0,0,0,0
31484,[衣装] くまめいと(プリースト女性),[いしょう] くまめいと(ぷりーすとじょせい),0,0,0,0,0,0
31485,[衣装] くまめいと(プリースト男性),[いしょう] くまめいと(ぷりーすとだんせい),0,0,0,0,0,0
31596,[衣装] 蜘蛛の誘惑,[いしょう] くものゆうわく,,0,0,0,0,0
31434,[衣装] クラウドバースト,[いしょう] くらうどばーすと,0,0,0,0,0,0
19630,[衣装] クラウン,[いしょう] くらうん,0,0,0,0,0,0
31536,[衣装] クラウンオブデモン,[いしょう] くらうんおぶでもん,0,0,0,0,0,0
5980,[衣装] クラシカルフェザーハット,[いしょう] くらしかるふぇざーはっと,0,0,0,0,0,0
19929,[衣装] クラシカルリボン,[いしょう] くらしかるりぼん,0,0,0,0,0,0
20106,[衣装] クラシックハット,[いしょう] くらしっくはっと,0,0,0,0,0,0
19888,[衣装] グラス,[いしょう] ぐらす,0,0,0,0,0,0
31377,[衣装] グラストヘイムの傍観者,[いしょう] ぐらすとへいむのぼうかんしゃ,0,0,0,0,0,0
20450,[衣装] グラムピオニー,[いしょう] ぐらむぴおにー,0,0,0,0,0,0
20065,[衣装] グランペコのヘアバンド,[いしょう] ぐらんぺこのへあばんど,0,0,0,0,0,0
31132,[衣装] クリスマスリース,[いしょう] くりすますりーす,0,0,0,0,0,0
20270,[衣装] グリフォンの羽耳,[いしょう] ぐりふぉんのはねみみ,0,0,0,0,0,0
20069,[衣装] グリフォンのヘアバンド,[いしょう] ぐりふぉんのへあばんど,0,0,0,0,0,0
19537,[衣装] グリフォン帽子,[いしょう] ぐりふぉんぼうし,0,0,0,0,0,0
20319,[衣装] クリムゾンブースター,[いしょう] くりむぞんぶーすたー,0,0,0,0,0,0
20094,[衣装] グリーンヘアバンド,[いしょう] ぐりーんへあばんど,0,0,0,0,0,0
31684,[衣装] くるりんぱヘア,[いしょう] くるりんぱへあ,,0,0,0,0,0
19956,[衣装] クルーザー帽,[いしょう] くるーざーぼう,0,0,0,0,0,0
20156,[衣装] 紅の扇,[いしょう] くれないのおうぎ,0,0,0,0,0,0
20215,[衣装] 黒い悪魔の仮面,[いしょう] くろいあくまのかめん,0,0,0,0,0,0
19616,[衣装] 黒い猫耳,[いしょう] くろいねこみみ,0,0,0,0,0,0
31513,[衣装] 黒うさぴょん帽,[いしょう] くろうさぴょんぼう,0,0,0,0,0,0
31316,[衣装] 黒鳳蝶のはためき,[いしょう] くろおおとりちょうのはためき,0,0,0,0,0,0
31332,[衣装] 黒きカーリッツバーグ騎士団のヘルム,[いしょう] くろきかーりっつばーぐきしだんのへるむ,0,0,0,0,0,0
31475,[衣装] 黒狐耳鈴リボン,[いしょう] くろきつねみみすずりぼん,0,0,0,0,0,0
31302,[衣装] 黒紅色のリボン,[いしょう] くろこうしょくのりぼん,0,0,0,0,0,0
31611,[衣装] 黒蛇王のストール,[いしょう] くろじゃおうのすとーる,0,0,0,0,0,0
31136,[衣装] クロックキャスケット,[いしょう] くろっくきゃすけっと,0,0,0,0,0,0
31546,[衣装] クロックキャスケット(赤),[いしょう] くろっくきゃすけっと(あか),0,0,0,0,0,0
31186,[衣装] 黒猫,[いしょう] くろねこ,0,0,0,0,0,0
31028,[衣装] 黒猫のフード,[いしょう] くろねこのふーど,0,0,0,0,0,0
19916,[衣装] 黒猫帽子,[いしょう] くろねこぼうし,0,0,0,0,0,0
19722,[衣装] 黒縁メガネ,[いしょう] くろぶちめがね,0,0,0,0,0,0
31551,[衣装] 黒縁メガネ(下段),[いしょう] くろぶちめがね(げだん),,0,0,0,0,0
20085,[衣装] クローバーのシルクハット,[いしょう] くろーばーのしるくはっと,0,0,0,0,0,0
31296,[衣装] くわえたイチゴ,[いしょう] くわえたいちご,0,0,0,0,0,0
20071,[衣装] くわえたウォーグ,[いしょう] くわえたうぉーぐ,0,0,0,0,0,0
20280,[衣装] くわえたえんぴつ,[いしょう] くわえたえんぴつ,0,0,0,0,0,0
31594,[衣装] くわえたえんぴつ（赤）,[いしょう] くわえたえんぴつ（あか）,,0,0,0,0,0
19993,[衣装] くわえたおにぎり,[いしょう] くわえたおにぎり,0,0,0,0,0,0
19764,[衣装] くわえたカード,[いしょう] くわえたかーど,0,0,0,0,0,0
20107,[衣装] くわえた魚,[いしょう] くわえたさかな,0,0,0,0,0,0
20313,[衣装] くわえたディスク,[いしょう] くわえたでぃすく,0,0,0,0,0,0
31418,[衣装] くわえたネギ,[いしょう] くわえたねぎ,0,0,0,0,0,0
5977,[衣装] くわえたポーカーカード,[いしょう] くわえたぽーかーかーど,0,0,0,0,0,0
31093,[衣装] くわえランプ,[いしょう] くわえらんぷ,0,0,0,0,0,0
31572,[衣装] 携帯式追撃システム,[いしょう] けいたいしきついげきしすてむ,0,0,0,0,0,0
20119,[衣装] 毛糸の帽子,[いしょう] けいとのぼうし,0,0,0,0,0,0
19987,[衣装] 毛糸の帽子（青）,[いしょう] けいとのぼうし（あお）,0,0,0,0,0,0
19659,[衣装] 毛糸の帽子（灰）,[いしょう] けいとのぼうし（はい）,0,0,0,0,0,0
20237,[衣装] 毛糸の帽子（桃）,[いしょう] けいとのぼうし（もも）,0,0,0,0,0,0
19593,[衣装] 月桂樹の冠,[いしょう] げっけいじゅのかんむり,0,0,0,0,0,0
31318,[衣装] ゲルハルト・フォン・デビルチ83世,[いしょう] げるはると・ふぉん・でびるち83せい,0,0,0,0,0,0
20118,[衣装] ケーキ帽,[いしょう] けーきぼう,0,0,0,0,0,0
19547,[衣装] 子悪魔帽,[いしょう] こあくまぼう,0,0,0,0,0,0
19647,[衣装] 子悪魔帽（赤）,[いしょう] こあくまぼう（あか）,0,0,0,0,0,0
19909,[衣装] 子悪魔帽（白）,[いしょう] こあくまぼう（しろ）,0,0,0,0,0,0
20170,[衣装] 子悪魔帽（灰）,[いしょう] こあくまぼう（はい）,0,0,0,0,0,0
19617,[衣装] 子犬のヘアバンド,[いしょう] こいぬのへあばんど,0,0,0,0,0,0
19713,[衣装] 幸運のクローバー,[いしょう] こううんのくろーばー,0,0,0,0,0,0
31135,[衣装] 豪華なミニクラウン,[いしょう] ごうかなみにくらうん,0,0,0,0,0,0
20475,[衣装] 高貴な白リボン,[いしょう] こうきなしろりぼん,0,0,0,0,0,0
19886,[衣装] 高級サングラス,[いしょう] こうきゅうさんぐらす,0,0,0,0,0,0
20473,[衣装] 鉱山ヘルメット,[いしょう] こうざんへるめっと,0,0,0,0,0,0
20060,[衣装] 工事帽,[いしょう] こうじぼう,0,0,0,0,0,0
19774,[衣装] 皇帝の月桂冠,[いしょう] こうていのげっけいかん,0,0,0,0,0,0
20189,[衣装] ゴヴニュの兜,[いしょう] ごヴにゅのかぶと,0,0,0,0,0,0
31661,[衣装] 鋼のヘルメット,[いしょう] こうのへるめっと,,0,0,0,0,0
31705,[衣装] 紅白帽,[いしょう] こうはくぼう,,0,0,0,0,0
20442,[衣装] 紅白モチリン帽,[いしょう] こうはくもちりんぼう,0,0,0,0,0,0
19762,[衣装] 幸福と平和の証,[いしょう] こうふくとへいわのあかし,0,0,0,0,0,0
31710,[衣装] 幸福の帽子,[いしょう] こうふくのぼうし,,0,0,0,0,0
31121,[衣装] コウモリのストール,[いしょう] こうもりのすとーる,0,0,0,0,0,0
31692,[衣装] 皇竜の天翼,[いしょう] こうりゅうのてんよく,,0,0,0,0,0
31373,[衣装] 古王の王冠,[いしょう] こおうのおうかん,0,0,0,0,0,0
31039,[衣装] 古王の王冠(赤),[いしょう] こおうのおうかん(あか),0,0,0,0,0,0
31293,[衣装] 古王の王冠(紫),[いしょう] こおうのおうかん(むらさき),0,0,0,0,0,0
19826,[衣装] 氷の羽耳,[いしょう] こおりのはねみみ,0,0,0,0,0,0
31463,[衣装] 小型偵察機,[いしょう] こがたていさつき,0,0,0,0,0,0
19690,[衣装] 黒蛇王の帽子,[いしょう] こくだおうのぼうし,0,0,0,0,0,0
31142,[衣装] 刻の牢獄,[いしょう] こくのろうごく,0,0,0,0,0,0
19928,[衣装] ゴシックウイングヘアバンド,[いしょう] ごしっくういんぐへあばんど,0,0,0,0,0,0
31385,[衣装] ゴシックパンプキンヘッド,[いしょう] ごしっくぱんぷきんへっど,0,0,0,0,0,0
19718,[衣装] ゴシックヘッドドレス,[いしょう] ごしっくへっどどれす,0,0,0,0,0,0
20454,[衣装] 古代女王の髪飾り,[いしょう] こだいじょおうのかみかざり,0,0,0,0,0,0
20144,[衣装] 古代妖精の耳,[いしょう] こだいようせいのみみ,0,0,0,0,0,0
31582,[衣装] 古代龍の宝冠,[いしょう] こだいりゅうのほうかん,,0,0,0,0,0
31294,[衣装] 古代龍の宝冠(赤),[いしょう] こだいりゅうのほうかん(あか),0,0,0,0,0,0
31376,[衣装] 古代龍の宝冠(紫),[いしょう] こだいりゅうのほうかん(むらさき),0,0,0,0,0,0
31099,[衣装] 御魂・アリアのヘッドドレス,[いしょう] ごたましい・ありあのへっどどれす,0,0,0,0,0,0
20013,[衣装] コック帽,[いしょう] こっくぼう,0,0,0,0,0,0
20190,[衣装] こっこちゃん,[いしょう] こっこちゃん,0,0,0,0,0,0
31410,[衣装] ゴッズヘルム,[いしょう] ごっずへるむ,0,0,0,0,0,0
19660,[衣装] コッポラ,[いしょう] こっぽら,0,0,0,0,0,0
31686,[衣装] 子デザートウルフ,[いしょう] こでざーとうるふ,,0,0,0,0,0
19649,[衣装] 子猫の白い猫耳,[いしょう] こねこのしろいねこみみ,0,0,0,0,0,0
31041,[衣装] 子猫のヘッドドレス,[いしょう] こねこのへっどどれす,0,0,0,0,0,0
19793,[衣装] ゴブリン三男の仮面,[いしょう] ごぶりんさんなんのかめん,,0,0,0,0,0
20390,[衣装] ゴブリン族の仮面,[いしょう] ごぶりんぞくのかめん,0,0,0,0,0,0
19732,[衣装] ゴブリンリーダーの仮面,[いしょう] ごぶりんりーだーのかめん,0,0,0,0,0,0
20193,[衣装] 小麦,[いしょう] こむぎ,0,0,0,0,0,0
20152,[衣装] 米俵,[いしょう] こめだわら,0,0,0,0,0,0
20468,[衣装] ゴリラの被り物,[いしょう] ごりらのかぶりもの,0,0,0,0,0,0
19737,[衣装] コルセア,[いしょう] こるせあ,0,0,0,0,0,0
19719,[衣装] コロネット,[いしょう] ころねっと,0,0,0,0,0,0
19785,[衣装] こんがりトースト,[いしょう] こんがりとーすと,0,0,0,0,0,0
20334,[衣装] コントローラー,[いしょう] こんとろーらー,0,0,0,0,0,0
19578,[衣装] ゴーグル,[いしょう] ごーぐる,0,0,0,0,0,0
31123,[衣装] ゴーストリングトールハット,[いしょう] ごーすとりんぐとーるはっと,0,0,0,0,0,0
20544,[衣装] ゴールデンシャワー,[いしょう] ごーるでんしゃわー,0,0,0,0,0,0
20166,[衣装] ゴールテンダーマスク,[いしょう] ごーるてんだーますく,0,0,0,0,0,0
19799,[衣装] ゴールデンヘッドギア,[いしょう] ごーるでんへっどぎあ,0,0,0,0,0,0
31050,[衣装] ゴールデンポリンの帽子,[いしょう] ごーるでんぽりんのぼうし,0,0,0,0,0,0
20557,[衣装] ゴールドエナジー,[いしょう] ごーるどえなじー,,0,0,0,0,0
20568,[衣装] ゴールドオーラ,[いしょう] ごーるどおーら,,0,0,0,0,0
19880,[衣装] ゴールドティアラ,[いしょう] ごーるどてぃあら,0,0,0,0,0,0
31570,[衣装] サイクロプスアイ,[いしょう] さいくろぷすあい,0,0,0,0,0,0
31182,[衣装] サイドキャップ,[いしょう] さいどきゃっぷ,0,0,0,0,0,0
