モンスタID,モンスタ名,マップID,出現タイプ,出現数,出現時間,出現時間ランダム幅,備考,サブマップソートNo,サブマップ名
3603,チェン=リウ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2240,4,4部屋目
3603,チェン=リウ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2241,4,4部屋目
3604,ガーティー=ウー(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2235,4,4部屋目
3604,ガーティー=ウー(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2236,4,4部屋目
3604,ガーティー=ウー(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2237,4,4部屋目
3604,ガーティー=ウー(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2238,4,4部屋目
3604,ガーティー=ウー(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2240,4,4部屋目
3604,ガーティー=ウー(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2241,4,4部屋目
3605,アルフォシオ=バジル(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2235,4,4部屋目
3605,アルフォシオ=バジル(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2236,4,4部屋目
3605,アルフォシオ=バジル(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2237,4,4部屋目
3605,アルフォシオ=バジル(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2238,4,4部屋目
3605,アルフォシオ=バジル(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2239,4,4部屋目
3605,アルフォシオ=バジル(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2241,4,4部屋目
3606,トレンティーニ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2235,4,4部屋目
3606,トレンティーニ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2236,4,4部屋目
3606,トレンティーニ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2237,4,4部屋目
3606,トレンティーニ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2238,4,4部屋目
3606,トレンティーニ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2239,4,4部屋目
3606,トレンティーニ(転生二次職)(オーラ)(取巻き),1@lhz,3,,0,0,2240,4,4部屋目
1646,セイレン=ウィンザー(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
1647,エレメス=ガイル(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
1648,ハワード=アルトアイゼン(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
1649,マーガレッタ=ソリン(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
1650,セシル=ディモン(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
1651,カトリーヌ=ケイロン(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2235,ランデル=ロレンス(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2236,エミュール=プラメール(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2237,セリア=アルデ(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2238,チェン=リウ(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2239,ガーティー=ウー(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2240,アルフォシオ=バジル(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2241,トレンティーニ(転生二次職)(MVP),1@lhz,5,1,0,0,13体のMVPの中の1体がランダムで出現,4,4部屋目
2334,悪夢のワクワク,1@ma_b,2.5,10,0,0,,,
2320,バコナワ(第一形態),1@ma_b,2.5,2,0,0,,,
2322,バコナワ(第三形態),1@ma_b,2.5,?,0,0,,,
2319,ブワヤ,1@ma_c,2.5,?,0,0,,,
2329,ブワヤの卵,1@ma_c,2.5,?,0,0,,,
2330,働きブワヤ,1@ma_c,2.5,?,0,0,,,
2331,水草,1@ma_c,2.5,?,0,0,,,
2332,ブワヤの影,1@ma_c,2.5,?,0,0,,,
2339,悪夢のマンククーラム,1@ma_h,2.5,19,0,0,,0,1部屋目
2338,悪夢のマナナンガル,1@ma_h,2.5,1,0,0,,0,1部屋目
2317,ビョンウンゴ,1@ma_h,2.5,1,0,0,,1,2部屋目
2318,憤怒のビョンウンゴ,1@ma_h,2.5,1,0,0,,2,
2327,忌み木のビョンウンゴ,1@ma_h,2.5,?,0,0,,2,
2334,悪夢のワクワク,1@ma_h,2.5,?,0,0,,2,
2338,悪夢のマナナンガル,1@ma_h,2.5,?,0,0,,2,
2339,悪夢のマンククーラム,1@ma_h,2.5,?,0,0,,2,
2340,悪夢のチャナック,1@ma_h,2.5,?,0,0,,2,
3125,ステップ,1@mcd,2.5,100,0,0,,0,初期配置分
3128,キックアンドキック,1@mcd,2.5,70,0,0,,0,初期配置分
3127,キックステップ,1@mcd,2.5,4,0,0,,0,初期配置分
3126,ロックステップ,1@mcd,2.5,7,0,0,,1,最初の依頼
3127,キックステップ,1@mcd,2.5,5,0,0,,2,2番目の依頼
3128,キックアンドキック,1@mcd,2.5,45,0,0,,3,起動後：出現に時間差あり
3126,ロックステップ,1@mcd,2.5,3,0,0,,3,起動後：出現に時間差あり
3127,キックステップ,1@mcd,2.5,1,0,0,,3,起動後：出現に時間差あり
3128,キックアンドキック,1@mcd,2,6,30,0,,4,コア内部
3126,ロックステップ,1@mcd,2,1,30,0,,4,コア内部
3124,チャールストン3号,1@mcd,2.5,1,0,0,,4,コア内部
2132,ポムスパイダー,1@mist,0,?,0,0,,,
2133,アングラマンティス,1@mist,0,?,0,0,,,
2134,パルス,1@mist,0,?,0,0,,,
2136,リトルファートゥム,1@mist,0,?,0,0,,,
2137,ミミン,1@mist,0,?,0,0,,,
2131,ニーズヘッグ,1@mist,2.5,1,0,0,,,
2015,ダークピンギキュラ,1@nyd,0,?,0,0,,,
2016,アクアエレメンタル,1@nyd,0,?,0,0,,,
2019,エンシェントツリー,1@nyd,0,?,0,0,,,
2020,リンコ,1@nyd,0,?,0,0,,,
2021,フィラ,1@nyd,0,?,0,0,,,
2569,ウィレス(MD),1@orcs,0,?,0,0,,,
9001,オーク突撃兵,1@orcs,0,?,0,0,,,
9004,オーク兵,1@orcs,0,?,0,0,,,
9006,訓練された狼,1@orcs,0,?,0,0,,,
9008,オーク弓兵,1@orcs,0,?,0,0,,,
9002,オーク封印守護兵,1@orcs,2.5,4,0,0,,,
3589,将軍デヒョンの影,1@pac,2.5,1,0,0,,,
2279,ソヒョン(取巻き),1@pac,3,,0,0,,,
2174,古代のバドン,1@pump,2.5,?,0,0,,0,1時方向の排水溝（各種1～3体）
2176,深海のカニ,1@pump,2.5,?,0,0,,0,1時方向の排水溝（各種1～3体）
2177,深海のカナトウス,1@pump,2.5,?,0,0,,1,2時方向の排水溝（各種1～3体）
2179,古代のククレ,1@pump,2.5,?,0,0,,1,2時方向の排水溝（各種1～3体）
2174,古代のバドン,1@pump,2.5,?,0,0,,2,5時方向の排水溝（各種1～3体）
2176,深海のカニ,1@pump,2.5,?,0,0,,2,5時方向の排水溝（各種1～3体）
2174,古代のバドン,1@pump,2.5,?,0,0,,3,7時方向の排水溝（各種1～3体）
2176,深海のカニ,1@pump,2.5,?,0,0,,3,7時方向の排水溝（各種1～3体）
2177,深海のカナトウス,1@pump,2.5,?,0,0,,4,10時方向の排水溝（各種1～3体）
2179,古代のククレ,1@pump,2.5,?,0,0,,4,10時方向の排水溝（各種1～3体）
2177,深海のカナトウス,1@pump,2.5,?,0,0,,5,中央の排水溝（各種1～3体）
2179,古代のククレ,1@pump,2.5,?,0,0,,5,中央の排水溝（各種1～3体）
2178,深海のお化け貝,1@pump,2.5,1,0,0,,6,中央部（5ヶ所成功時）
2191,巨大な海藻,1@pump,2.5,?,0,0,,7,1ヶ所失敗毎に
1880,ウッドゴブリン,1@ravi,0,60,0,0,,1,低レベル
1881,レス,1@ravi,0,60,0,0,,1,低レベル
1199,パンク,1@ravi,0,40,0,0,,1,低レベル
1613,メタリン,1@ravi,2.5,6,0,0,,1,低レベル
1378,デーモンパンク,1@ravi,0,40,0,0,,2,中レベル
1386,スリーパー,1@ravi,0,40,0,0,,2,中レベル
1413,老人参,1@ravi,0,40,0,0,,2,中レベル
1584,タムラン,1@ravi,0,40,0,0,,2,中レベル
1995,ピンギキュラ,1@ravi,0,40,0,0,,2,中レベル
1417,チャッキー,1@ravi,0,30,0,0,,2,中レベル
1680,ヒルウィンド,1@ravi,2.5,6,0,0,,2,中レベル
1186,巨大ウィスパー,1@ravi,0,?,0,0,,3,高レベル
1204,オーガトゥース,1@ravi,0,?,0,0,,3,高レベル
1219,深淵の騎士,1@ravi,0,?,0,0,,3,高レベル
1275,アリス,1@ravi,0,?,0,0,,3,高レベル
1370,サキュバス,1@ravi,0,?,0,0,,3,高レベル
1374,インキュバス,1@ravi,0,?,0,0,,3,高レベル
1622,ベアドール,1@ravi,0,?,0,0,,3,高レベル
1163,レイドリック,1@ravi,2.5,6,0,0,,3,高レベル
1261,ワイルドローズ,1@ravi,3,,0,0,1275,3,高レベル
2999,モルス・魔導士,1@rev,2.5,1,0,0,,,
3000,モルス・ネクロマンサー,1@rev,2.5,1,0,0,,,
2998,モロク??,1@rev,2.5,?,0,0,,,
3001,モルス・グール,1@rev,2.5,?,0,0,,,
3002,モルス・オシリス,1@rev,2.5,?,0,0,,,
3003,モルス・アーチャー,1@rev,2.5,?,0,0,,,
3004,モルス・レイス,1@rev,2.5,?,0,0,,,
3005,モルス・ベリット,1@rev,2.5,?,0,0,,,
3006,モルス・ルード,1@rev,2.5,?,0,0,,,
3008,モルス・プランクトン,1@rev,2.5,?,0,0,,,
2543,フェイヨン警備兵,1@sara,2.5,48,0,0,,2,第2エリア（北部）
2545,大人しい警備犬,1@sara,2.5,18,0,0,,2,第2エリア（北部）
2544,フェイヨン守護兵,1@sara,2.5,11,0,0,,3,第3エリア（東部）
2545,大人しい警備犬,1@sara,2.5,3,0,0,,3,第3エリア（東部）
2546,凶暴な警備犬,1@sara,2.5,2,0,0,,3,第3エリア（東部）
2545,大人しい警備犬,1@sara,2.5,25,0,0,,4,第4エリア（南部）
2543,フェイヨン警備兵,1@sara,2.5,11,0,0,,4,第4エリア（南部）
2546,凶暴な警備犬,1@sara,2.5,10,0,0,,4,第4エリア（南部）
2543,フェイヨン警備兵,1@sara,2.5,22,0,0,,5,第5エリア（中央南）
2544,フェイヨン守護兵,1@sara,2.5,21,0,0,,5,第5エリア（中央南）
2544,フェイヨン守護兵,1@sara,2.5,8,0,0,,6,第6エリア（中央北）
2542,大長老アイリン,1@sara,2.5,1,0,0,,6,第6エリア（中央北）
2955,物欲の化身,1@spa,2.5,4,0,0,,0,波状攻撃第一陣
2953,憎しみの塊,1@spa,2.5,4,0,0,,1,波状攻撃第二陣
2954,取り戻せぬ愛,1@spa,2.5,4,0,0,,1,波状攻撃第二陣
2950,卑屈な心,1@spa,2.5,6,0,0,,2,波状攻撃第三陣
2951,嫉妬の炎,1@spa,2.5,6,0,0,,2,波状攻撃第三陣
2948,臆病な心,1@spa,2.5,8,0,0,,3,波状攻撃第四陣
2958,羨望する影,1@spa,2.5,8,0,0,,3,波状攻撃第四陣
2953,憎しみの塊,1@spa,2.5,15,0,0,,4,波状攻撃第五陣
2954,取り戻せぬ愛,1@spa,2.5,15,0,0,,4,波状攻撃第五陣
2955,物欲の化身,1@spa,2.5,4,0,0,,5,波状攻撃第六陣
2948,臆病な心,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2949,抑えられない憤怒,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2950,卑屈な心,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2951,嫉妬の炎,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2952,孤独な夢,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2953,憎しみの塊,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2954,取り戻せぬ愛,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2956,抑制した破壊衝動,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2957,隠された自尊心,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2958,羨望する影,1@spa,2.5,2,0,0,,5,波状攻撃第六陣
2959,呪いの根源,1@spa,2.5,1,0,0,,6,波状攻撃第七陣
2940,猜疑の魔神の影,1@tnm1,2.5,4,0,0,,0,2部屋目
2939,誘惑の魔神の影,1@tnm1,2.5,3,0,0,,0,2部屋目
2941,絶念の魔神の影,1@tnm1,2.5,3,0,0,,0,2部屋目
2940,猜疑の魔神の影,1@tnm1,2.5,7,0,0,,1,3部屋目
2939,誘惑の魔神の影,1@tnm1,2.5,5,0,0,,1,3部屋目
2941,絶念の魔神の影,1@tnm1,2.5,5,0,0,,1,3部屋目
2939,誘惑の魔神の影,1@tnm2,2.5,10,0,0,魔神石移動時に再出現,,
2940,猜疑の魔神の影,1@tnm2,2.5,10,0,0,魔神石移動時に再出現,,
2938,魔神石,1@tnm2,2.5,5,0,0,,,
2941,絶念の魔神の影,1@tnm3,2.5,6,0,0,,0,1部屋目
2939,誘惑の魔神の影,1@tnm3,2.5,3,0,0,,0,1部屋目
2940,猜疑の魔神の影,1@tnm3,2.5,3,0,0,,0,1部屋目
2941,絶念の魔神の影,1@tnm3,2.5,8,0,0,,1,2部屋目
2939,誘惑の魔神の影,1@tnm3,2.5,5,0,0,,1,2部屋目
2940,猜疑の魔神の影,1@tnm3,2.5,5,0,0,,1,2部屋目
2939,誘惑の魔神の影,1@tnm3,2.5,2,0,0,,2,3部屋目
2940,猜疑の魔神の影,1@tnm3,2.5,2,0,0,,2,3部屋目
2941,絶念の魔神の影,1@tnm3,2.5,1,0,0,,2,3部屋目
2939,誘惑の魔神の影,1@tnm3,2.5,12,0,0,,3,4部屋目
2940,猜疑の魔神の影,1@tnm3,2.5,11,0,0,,3,4部屋目
2941,絶念の魔神の影,1@tnm3,2.5,10,0,0,,3,4部屋目
2942,魔神の巨影,1@tnm3,2.5,1,0,0,,3,4部屋目
1613,メタリン,1@tower,2.5,30,0,0,,1,1F
1002,ポリン,1@tower,2.5,5,0,0,,1,1F
1031,ポポリン,1@tower,2.5,5,0,0,,1,1F
1113,ドロップス,1@tower,2.5,5,0,0,,1,1F
1242,マーリン,1@tower,2.5,5,0,0,,1,1F
1090,マスターリング,1@tower,2.5,1,0,0,,1,1F
1002,ポリン,1@tower,3,,0,0,1090,1,1F
1106,デザートウルフ,1@tower,2.5,30,0,0,,2,2F
1107,子デザートウルフ,1@tower,2.5,20,0,0,,2,2F
1092,さすらい狼,1@tower,2.5,1,0,0,,2,2F
1013,ウルフ,1@tower,3,,0,0,1092,2,2F
1322,スプリングラビット,1@tower,2.5,30,0,0,,3,3F
1063,ルナティック,1@tower,2.5,20,0,0,,3,3F
1093,エクリプス,1@tower,2.5,1,0,0,,3,3F
1063,ルナティック,1@tower,3,,0,0,1093,3,3F
1004,ホーネット,1@tower,2.5,10,0,0,,4,4F
1052,ロッカー,1@tower,2.5,10,0,0,,4,4F
1099,アルギオペ,1@tower,2.5,10,0,0,,4,4F
1100,アルゴス,1@tower,2.5,10,0,0,,4,4F
1139,マンティス,1@tower,2.5,10,0,0,,4,4F
1088,ボーカル,1@tower,2.5,1,0,0,,4,4F
1052,ロッカー,1@tower,3,,0,0,1088,4,4F
1517,虎人,1@tower,2.5,30,0,0,,5,5F
1243,サスカッチ,1@tower,2.5,20,0,0,,5,5F
1115,エドガ,1@tower,2.5,1,0,0,,5,5F
1603,ビッグフット(取巻き),1@tower,3,,0,0,1115,5,5F
1035,ハンターフライ,1@tower,2.5,20,0,0,,6,6F
1042,スチールチョンチョン,1@tower,2.5,20,0,0,,6,6F
1011,チョンチョン,1@tower,2.5,10,0,0,,6,6F
1091,ドラゴンフライ,1@tower,2.5,1,0,0,,6,6F
1011,チョンチョン,1@tower,3,,0,0,1091,6,6F
1048,盗蟲の卵,1@tower,2.5,20,0,0,,7,7F
1097,蟻の卵(変異種),1@tower,2.5,20,0,0,,7,7F
1008,プパ,1@tower,2.5,10,0,0,,7,7F
1016,アーチャースケルトン,1@tower,2.5,10,0,0,,8,8F
1028,ソルジャースケルトン,1@tower,2.5,10,0,0,,8,8F
1071,パイレーツスケル,1@tower,2.5,10,0,0,,8,8F
1076,スケルトン,1@tower,2.5,10,0,0,,8,8F
1152,オークスケルトン,1@tower,2.5,10,0,0,,8,8F
1169,スケルワーカー,1@tower,2.5,10,0,0,,8,8F
1016,アーチャースケルトン,1@tower,2.5,15,0,0,,9,9F
1189,オークアーチャー,1@tower,2.5,15,0,0,,9,9F
1253,ガーゴイル,1@tower,2.5,10,0,0,,9,9F
1276,レイドリックアーチャー,1@tower,2.5,10,0,0,,9,9F
1180,九尾狐,1@tower,2.5,15,0,0,,10,10F
1307,キャットナインテイル,1@tower,2.5,15,0,0,,10,10F
1150,月夜花,1@tower,2.5,1,0,0,,10,10F
1180,九尾狐,1@tower,3,,0,0,1307,10,10F
1471,九尾狐(取巻き),1@tower,3,,0,0,1150,10,10F
1199,パンク,1@tower,2.5,25,0,0,,11,11F
1378,デーモンパンク,1@tower,2.5,25,0,0,,11,11F
1188,ボンゴン,1@tower,2.5,15,0,0,,12,12F
1512,ヒェグン,1@tower,2.5,15,0,0,,12,12F
1026,ムナック,1@tower,2.5,10,0,0,,12,12F
1880,ウッドゴブリン,1@tower,2.5,15,0,0,,13,13F
1881,レス,1@tower,2.5,15,0,0,,13,13F
1882,ババヤガ,1@tower,2.5,15,0,0,,13,13F
1883,ウジャス,1@tower,2.5,15,0,0,,13,13F
1209,クランプ,1@tower,2.5,25,0,0,,14,14F
1175,タロウ,1@tower,2.5,10,0,0,,14,14F
1166,サベージ,1@tower,2.5,10,0,0,,15,15F
1167,サベージベベ,1@tower,2.5,10,0,0,,15,15F
1159,フリオニ,1@tower,3,,0,0,,15,15F
1558,サンドマン(取巻き),1@tower,3,,0,0,,15,15F
1213,ハイオーク,1@tower,2.5,15,0,0,,16,16F
1189,オークアーチャー,1@tower,2.5,10,0,0,,16,16F
1273,オークレディ,1@tower,2.5,10,0,0,,16,16F
1023,オークウォリアー,1@tower,2.5,5,0,0,,16,16F
1686,オークベイビー,1@tower,2.5,5,0,0,,16,16F
1162,ラフレシア,1@tower,2.5,10,0,0,,17,17F
1413,老人参,1@tower,2.5,10,0,0,,17,17F
1493,ドリアード,1@tower,2.5,10,0,0,,17,17F
1500,フェアリーフ,1@tower,2.5,10,0,0,,17,17F
1248,クルーザー,1@tower,2.5,10,0,0,,18,18F
1403,銃奇兵,1@tower,2.5,10,0,0,,18,18F
1040,ゴーレム,1@tower,2.5,10,0,0,,19,19F
1615,オブシディアン,1@tower,2.5,10,0,0,,19,19F
1784,スタポ,1@tower,2.5,10,0,0,,19,19F
1314,パーメットタートル,1@tower,2.5,10,0,0,,20,20F
1316,ソリッドタートル,1@tower,2.5,10,0,0,,20,20F
1318,ヒートタートル,1@tower,2.5,10,0,0,,20,20F
1319,フリーズタートル,1@tower,2.5,10,0,0,,20,20F
1312,タートルジェネラル,1@tower,2.5,1,0,0,,20,20F
1364,アサルトタートル(取巻き),1@tower,3,,0,0,1312,20,20F
1600,ヒートタートル(取巻き),1@tower,3,,0,0,1312,20,20F
1601,パーメットタートル(取巻き),1@tower,3,,0,0,1312,20,20F
1602,ソリッドタートル(取巻き),1@tower,3,,0,0,1312,20,20F
1065,ストラウフ,1@tower,2.5,15,0,0,,21,21F
1101,バフォメット.Jr,1@tower,2.5,10,0,0,,21,21F
1264,半漁人,1@tower,2.5,10,0,0,,21,21F
1629,ヒルウィンドランサー,1@tower,2.5,5,0,0,,21,21F
1064,メガロドン,1@tower,2.5,10,0,0,,22,22F
1069,ソードフィッシュ,1@tower,2.5,10,0,0,,22,22F
1108,デビアス,1@tower,2.5,10,0,0,,22,22F
1158,フェン,1@tower,2.5,10,0,0,,22,22F
1143,マリオネット,1@tower,2.5,10,0,0,,23,23F
1250,チェペット,1@tower,2.5,10,0,0,,23,23F
1404,雅人形,1@tower,2.5,10,0,0,,23,23F
1249,ミストケース,1@tower,3,,0,0,1250,23,23F
1735,エリセル,1@tower,2.5,10,0,0,,24,24F
1736,エリオット,1@tower,2.5,10,0,0,,24,24F
1129,ホロン,1@tower,2.5,10,0,0,,25,25F
1400,カラ傘,1@tower,2.5,10,0,0,,25,25F
1405,酒天狗,1@tower,2.5,10,0,0,,25,25F
1406,河童,1@tower,2.5,10,0,0,,25,25F
1492,怨霊武士,1@tower,2.5,1,0,0,,25,25F
1560,カブキ忍者(取巻き),1@tower,3,,0,0,1492,25,25F
3254,T_W_O,1@uns,2.5,1,0,0,,,
3251,GC109,1@uns,2.5,?,0,0,,,
3252,DR815,1@uns,2.5,?,0,0,,,
3253,システムメッセージ1,1@uns,2.5,?,0,0,,,
2991,包装されたボックス,1@xm_d,2.5,36,0,0,,0,1F：第一エリア
2989,プレゼント包装担当者,1@xm_d,2.5,31,0,0,,0,1F：第一エリア
2990,おもちゃ工場警備兵,1@xm_d,5,5,0,0,PCの変身が解除されると出現,0,1F：第一エリア
2988,アンソニ(MD),1@xm_d,2.5,1,0,0,,1,1F
2987,怪奇な装飾ツリー,1@xm_d,2.5,?,0,0,,1,1F
2989,プレゼント包装担当者,1@xm_d,2.5,?,0,0,,1,1F
2990,おもちゃ工場警備兵,1@xm_d,2.5,?,0,0,,1,1F
2991,包装されたボックス,1@xm_d,2.5,?,0,0,,1,1F
2992,工場警備員の魂,1@xm_d,2.5,?,0,0,,1,1F
2993,プレゼントがない幽霊,1@xm_d,2.5,?,0,0,,1,1F
2994,包装されなかった人形,1@xm_d,2.5,?,0,0,,1,1F
2995,捨てられたクマ人形,1@xm_d,2.5,?,0,0,,1,1F
2996,セリーヌ・キミ,1@xm_d,2.5,1,0,0,,2,2F
2997,キミの幻影,1@xm_d,2.5,1,0,0,,2,2F
1117,イビルドルイド,2@cata,0,?,0,0,,,
1132,カーリッツバーグ,2@cata,0,?,0,0,,,
1291,デッドリーレイス,2@cata,0,?,0,0,,,
1292,ミニデモ,2@cata,0,?,0,0,,,
1867,バンシー,2@cata,0,?,0,0,,,
1869,フレームスカル,2@cata,0,?,0,0,,,
1929,魔王バフォメット,2@cata,2.5,1,0,0,,,
2476,アムダライス,2@gl_k,2.5,1,0,0,,,
2468,腐敗した兵士,2@gl_k,2.5,?,0,0,,,
2469,徘徊する弓兵,2@gl_k,2.5,?,0,0,,,
2470,堕ちた白の騎士,2@gl_k,2.5,,0,0,,,
2471,怨念のカーリッツバーグ,2@gl_k,2.5,,0,0,,,
2472,呪われた騎士,2@gl_k,2.5,?,0,0,,,
2473,苦痛のロイヤルナイト,2@gl_k,2.5,,0,0,,,
2474,呪われたロイヤルナイト,2@gl_k,2.5,,0,0,,,
2015,ダークピンギキュラ,2@nyd,0,?,0,0,,,
2020,リンコ,2@nyd,0,?,0,0,,,
2021,フィラ,2@nyd,0,?,0,0,,,
2023,ダークシャドー,2@nyd,0,?,0,0,,,
2022,ニーズヘッグの影,2@nyd,2.5,1,0,0,,,
2027,ダークシャドー(取巻き),2@nyd,3,,0,0,2022,,
2569,ウィレス(MD),2@orcs,0,,0,0,,,
9003,腐ったオーク兵,2@orcs,0,,0,0,,,
9007,オーク怨霊,2@orcs,0,,0,0,,,
9008,オーク弓兵,2@orcs,0,,0,0,,,
1850,堕ちたオークヒーロー,2@orcs,2.5,1,0,0,,,
1981,オーク守護大将,2@orcs,2.5,1,0,0,,,
1982,オーク狙撃兵,2@orcs,2.5,1,0,0,,,
1983,堕ちたオークの怨念,2@orcs,2.5,1,0,0,,,
1984,巫女カルガルラスィ,2@orcs,2.5,1,0,0,,,
