"ID","MAPid","MAP","subMAP","NAME","COUNT","ITEM1","ITEM2","ITEM3","ITEM4","ITEM5","ITEM6","ITEM7","ITEM8"
"3194","1@glast","過去のグラストヘイム","エリア2(往路)：2種4体ずつ配置","ギガンテス","4","ジャルゴン (87.96%)","銀塊 (10.19%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3194","1@glast","過去のグラストヘイム","エリア2(往路)：2種4体ずつ配置","ギガンテス","4","ジャルゴン (87.96%)","銀塊 (10.19%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","8","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","8","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","8","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","8","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","8","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","4","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","4","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","機動のギガンテス","2","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3197","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","サラの使い魔","8","ジャルゴン","サイレンスアロー","子悪魔の翼","エルニウム原石","エルニウム原石","弓用の指貫","リンゴ","リンゴ"
"3194","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","ギガンテス","3","ジャルゴン (87.96%)","銀塊 (10.19%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3194","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","ギガンテス","3","ジャルゴン (87.96%)","銀塊 (10.19%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3193","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","双斧レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (90.62%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3193","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","双斧レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (90.62%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3193","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","双斧レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (90.62%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3193","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","双斧レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (90.62%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3193","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","双斧レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (90.62%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3196","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (85.71%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3196","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (85.71%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3196","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (85.71%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3196","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (85.71%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3196","1@glast","過去のグラストヘイム","エリア2(復路)：往路で倒さなかったモンスターは残っている","レッドギガンテス","1","ギガンテスの破片 (100%)","ジャルゴン (85.71%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3191","1@glast","過去のグラストヘイム","5分以内に入口に戻ると戦闘可","双斧ギガンテス","6","ジャルゴン (91.67%)","銀塊 (8.33%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3195","1@glast","過去のグラストヘイム","5分以内に入口に戻ると戦闘可","機動のギガンテス","6","ジャルゴン (91.67%)","銀塊 (5.56%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3194","1@glast","過去のグラストヘイム","5分以内に入口に戻ると戦闘可","ギガンテス","4","ジャルゴン (87.96%)","銀塊 (10.19%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3190","1@glast","過去のグラストヘイム","5分以内に入口に戻ると戦闘可","サラの幻影","1","宝箱","サラのローブ [1]","ヴァルハラの花","リンゴ","リンゴ","リンゴ","リンゴ","サラの幻影カード (0.01%)"
"3192","1@glast","過去のグラストヘイム","5分以内に入口に戻ると戦闘可","機動の双斧ギガンテス","?","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"3069","1@jtb","悪夢のジターバグ","共通エリア2部屋目","ペル","10","ぬいぐるみ (100%)","青ハーブ (31.21%)","オリデオコン原石 (30.06%)","グレイトネイチャ (29.48%)","古木の枝 (4.05%)","新体操リボン [2] (0.25%)","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3069","1@jtb","悪夢のジターバグ","共通エリア3部屋目","ペル","15","ぬいぐるみ (100%)","青ハーブ (31.21%)","オリデオコン原石 (30.06%)","グレイトネイチャ (29.48%)","古木の枝 (4.05%)","新体操リボン [2] (0.25%)","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3069","1@jtb","悪夢のジターバグ","なだらかな道1部屋目","ペル","20","ぬいぐるみ (100%)","青ハーブ (31.21%)","オリデオコン原石 (30.06%)","グレイトネイチャ (29.48%)","古木の枝 (4.05%)","新体操リボン [2] (0.25%)","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3069","1@jtb","悪夢のジターバグ","なだらかな道2部屋目","ペル","25","ぬいぐるみ (100%)","青ハーブ (31.21%)","オリデオコン原石 (30.06%)","グレイトネイチャ (29.48%)","古木の枝 (4.05%)","新体操リボン [2] (0.25%)","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3069","1@jtb","悪夢のジターバグ","なだらかな道3部屋目","ペル","25","ぬいぐるみ (100%)","青ハーブ (31.21%)","オリデオコン原石 (30.06%)","グレイトネイチャ (29.48%)","古木の枝 (4.05%)","新体操リボン [2] (0.25%)","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3109","1@jtb","悪夢のジターバグ","なだらかな道3部屋目","p・ジターバグ","1","コントラバス [2]","ジターバグの牙","ジターバグの牙","ジターバグの牙","ジターバグの牙","リンゴ","リンゴ","ジターバグカード (0.01%)"
"3069","1@jtb","悪夢のジターバグ","険しい道1部屋目","ペル","28","ぬいぐるみ (100%)","青ハーブ (31.21%)","オリデオコン原石 (30.06%)","グレイトネイチャ (29.48%)","古木の枝 (4.05%)","新体操リボン [2] (0.25%)","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3069","1@jtb","悪夢のジターバグ","険しい道2部屋目","ペル","35","ぬいぐるみ (100%)","青ハーブ (31.21%)","オリデオコン原石 (30.06%)","グレイトネイチャ (29.48%)","古木の枝 (4.05%)","新体操リボン [2] (0.25%)","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3070","1@jtb","悪夢のジターバグ","険しい道3部屋目","シンギング・ペル","20","おいしい焼きいも (100%)","ローヤルゼリー","エルニウム原石","ハーブハチ蜜茶","ダイヤの指輪","アイグの花飾りマイク [2]","リンゴ","シンギング・ペル&スイング・ペルカード (0.01%)"
"3071","1@jtb","悪夢のジターバグ","険しい道4部屋目","スイング・ペル","?","子悪魔の角","子悪魔の翼","ミスティックフローズン","アクアマリン","オリデオコン","ニュオーズのウクレレ [2]","リンゴ","シンギング・ペル&スイング・ペルカード (0.01%)"
"3073","1@jtb","悪夢のジターバグ","険しい道？部屋目","fff・ジターバグ","1","ジターバグの牙 (45%)","ジターバグの牙 (45%)","ペンダントオブカオス","血塗られた古木の枝","リンゴ","リンゴ","リンゴ","fff・ジターバグカード (0.01%)"
"3108","1@jtb","悪夢のジターバグ","険しい道？部屋目","f・ジターバグ","1","新体操リボン [2]","ジターバグの牙","ジターバグの牙","ジターバグの牙","ジターバグの牙","リンゴ","リンゴ","ジターバグカード (0.01%)"
"3072","1@jtb","悪夢のジターバグ","険しい道？部屋目","キスミー・ペル","?","ブルージェムストーン","化粧品","サードオニキス","エルニウム","古木の枝","コントラバス [2]","リンゴ","ペル&キスミー・ペルカード (0.01%)"
"3695","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 5F","5F","迷宮のバフォメット","1","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1832","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 10F","10F","イフリート","1","フレイムハート (100%)","スピリチュアルリング (30%)","ヘルファイア (20%)","ファイアーブランド (20%)","リングオブフレームロード (2%)","リングオブレゾナンス (2%)","ルシウス火山の激しさ [1] (1%)","イフリートカード (0.01%)"
"3695","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 15F","15F","迷宮のバフォメット","1","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"2316","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 20F","20F","ジェジェリン","1","ジェジェゼロピー (25.44%)","清楚な花 (4.39%)","神秘的な花 (0.88%)","綺麗な花 (3.51%)","リンゴ","リンゴ","リンゴ","ジェジェリンカード (0.01%)"
"3695","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 25F","25F","迷宮のバフォメット","1","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1312","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 30F","30F","タートルジェネラル","1","割れた甲羅 (53.35%)","料理本レベル9 (2%)","無形剣 (0.8%)","ポールアクス [1] (0.09%)","アイアンドライバー (0.08%)","ウォーアクス [1] (0.05%)","組織の団結力 (0.01%)","タートルジェネラルカード (0.01%)"
"3695","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 35F","35F","迷宮のバフォメット","1","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1038","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 40F","40F","オシリス","1","古い紫色の箱 (20%)","聖痕 (10%)","ジャマダハル [1] (6%)","クラウン (2%)","アサシンダガー (1.5%)","スフィンクス帽 (1.5%)","チャクラム [2] (1%)","オシリスカード (0.01%)"
"3695","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 45F","45F","迷宮のバフォメット","1","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"2087","1@la_00","隧ｦ邱ｴ縺ｮ霑ｷ螳ｮ 50F","50F","女王スカラバ","1","女王の羽の欠片 (10%)","アルカブリンガー (0.5%)","メテオプレート [1] (0.2%)","ミスティックボウ (0.5%)","クロムメタルツーハンドソード (0.5%)","リンゴ","リンゴ","女王スカラバカード (0.01%)"
