ID,アイテム名,素材アイテムなし,完成数,手数料,材料ID,材料,個数,where,NPC,座標,名称,前提クエ,備考
18111,クリーパーボウ [2],0,1,,6470,真紅の渇き,25,lightalzen,変な老人,342-291,生体工学研究所,,
1290,エージェントカタール [1],0,1,,6470,真紅の渇き,15,lightalzen,変な老人,342-291,生体工学研究所,,
1291,ギロチンカタール [1],0,1,,6470,真紅の渇き,25,lightalzen,変な老人,342-291,生体工学研究所,,
1659,回復の光 [1],0,1,,6470,真紅の渇き,15,lightalzen,変な老人,342-291,生体工学研究所,,
16017,ブラッディクロス,0,1,,6470,真紅の渇き,15,lightalzen,変な老人,342-291,生体工学研究所,,
1584,冷気の魔法書 [2],0,1,,6470,真紅の渇き,15,lightalzen,変な老人,342-291,生体工学研究所,,
2160,ギガントシールド [1],0,1,,6470,真紅の渇き,25,lightalzen,変な老人,342-291,生体工学研究所,,
2161,ゲフェニア 水の古書 [1],0,1,,6470,真紅の渇き,15,lightalzen,変な老人,342-291,生体工学研究所,,
2162,約束の聖書 第二巻 [1],0,1,,6470,真紅の渇き,100,lightalzen,変な老人,342-291,生体工学研究所,,
15044,オペレーションコート [1],0,1,,6470,真紅の渇き,100,lightalzen,変な老人,342-291,生体工学研究所,,
2582,サルベージケープ,0,1,,6470,真紅の渇き,100,lightalzen,変な老人,342-291,生体工学研究所,,
18570,古代の金装飾 [1],0,1,,6470,真紅の渇き,100,lightalzen,変な老人,342-291,生体工学研究所,,
2892,暗殺者の手甲 [1],0,1,,6470,真紅の渇き,100,lightalzen,変な老人,342-291,生体工学研究所,,
13069,アズールネイル,0,1,,6469,勇者の意思,100,lightalzen,変な老人,342-291,生体工学研究所,,
13070,スカーレットネイル,0,1,,6469,勇者の意思,100,lightalzen,変な老人,342-291,生体工学研究所,,
1435,キャノンスピア [1],0,1,,6469,勇者の意思,60,lightalzen,変な老人,342-291,生体工学研究所,,
1490,ギガントランス,0,1,,6469,勇者の意思,450,lightalzen,変な老人,342-291,生体工学研究所,,
1392,イグニスステイル [1],0,1,,6469,勇者の意思,100,lightalzen,変な老人,342-291,生体工学研究所,,
1393,エンドセクション [1],0,1,,6469,勇者の意思,100,lightalzen,変な老人,342-291,生体工学研究所,,
18109,カタパルト [2],0,1,,6469,勇者の意思,200,lightalzen,変な老人,342-291,生体工学研究所,,
18110,大型クロスボウ [2],0,1,,6469,勇者の意思,200,lightalzen,変な老人,342-291,生体工学研究所,,
18111,クリーパーボウ [2],0,1,,6469,勇者の意思,100,lightalzen,変な老人,342-291,生体工学研究所,,
1290,エージェントカタール [1],0,1,,6469,勇者の意思,60,lightalzen,変な老人,342-291,生体工学研究所,,
1291,ギロチンカタール [1],0,1,,6469,勇者の意思,100,lightalzen,変な老人,342-291,生体工学研究所,,
1659,回復の光 [1],0,1,,6469,勇者の意思,60,lightalzen,変な老人,342-291,生体工学研究所,,
16017,ブラッディクロス,0,1,,6469,勇者の意思,60,lightalzen,変な老人,342-291,生体工学研究所,,
1584,冷気の魔法書 [2],0,1,,6469,勇者の意思,60,lightalzen,変な老人,342-291,生体工学研究所,,
2160,ギガントシールド [1],0,1,,6469,勇者の意思,100,lightalzen,変な老人,342-291,生体工学研究所,,
2161,ゲフェニア 水の古書 [1],0,1,,6469,勇者の意思,60,lightalzen,変な老人,342-291,生体工学研究所,,
2162,約束の聖書 第二巻 [1],0,1,,6469,勇者の意思,450,lightalzen,変な老人,342-291,生体工学研究所,,
15044,オペレーションコート [1],0,1,,6469,勇者の意思,450,lightalzen,変な老人,342-291,生体工学研究所,,
2582,サルベージケープ,0,1,,6469,勇者の意思,450,lightalzen,変な老人,342-291,生体工学研究所,,
18570,古代の金装飾 [1],0,1,,6469,勇者の意思,450,lightalzen,変な老人,342-291,生体工学研究所,,
2892,暗殺者の手甲 [1],0,1,,6469,勇者の意思,450,lightalzen,変な老人,342-291,生体工学研究所,,
13069,アズールネイル,0,1,,6471,亡者の冷気,3,lightalzen,変な老人,342-291,生体工学研究所,,
13070,スカーレットネイル,0,1,,6471,亡者の冷気,3,lightalzen,変な老人,342-291,生体工学研究所,,
1435,キャノンスピア [1],0,1,,6471,亡者の冷気,2,lightalzen,変な老人,342-291,生体工学研究所,,
1490,ギガントランス,0,1,,6471,亡者の冷気,20,lightalzen,変な老人,342-291,生体工学研究所,,
1392,イグニスステイル [1],0,1,,6471,亡者の冷気,3,lightalzen,変な老人,342-291,生体工学研究所,,
1393,エンドセクション [1],0,1,,6471,亡者の冷気,3,lightalzen,変な老人,342-291,生体工学研究所,,
18109,カタパルト [2],0,1,,6471,亡者の冷気,5,lightalzen,変な老人,342-291,生体工学研究所,,
18110,大型クロスボウ [2],0,1,,6471,亡者の冷気,5,lightalzen,変な老人,342-291,生体工学研究所,,
18111,クリーパーボウ [2],0,1,,6471,亡者の冷気,3,lightalzen,変な老人,342-291,生体工学研究所,,
1290,エージェントカタール [1],0,1,,6471,亡者の冷気,2,lightalzen,変な老人,342-291,生体工学研究所,,
1291,ギロチンカタール [1],0,1,,6471,亡者の冷気,3,lightalzen,変な老人,342-291,生体工学研究所,,
1659,回復の光 [1],0,1,,6471,亡者の冷気,2,lightalzen,変な老人,342-291,生体工学研究所,,
16017,ブラッディクロス,0,1,,6471,亡者の冷気,2,lightalzen,変な老人,342-291,生体工学研究所,,
1584,冷気の魔法書 [2],0,1,,6471,亡者の冷気,2,lightalzen,変な老人,342-291,生体工学研究所,,
2160,ギガントシールド [1],0,1,,6471,亡者の冷気,3,lightalzen,変な老人,342-291,生体工学研究所,,
2161,ゲフェニア 水の古書 [1],0,1,,6471,亡者の冷気,2,lightalzen,変な老人,342-291,生体工学研究所,,
2162,約束の聖書 第二巻 [1],0,1,,6471,亡者の冷気,20,lightalzen,変な老人,342-291,生体工学研究所,,
15044,オペレーションコート [1],0,1,,6471,亡者の冷気,20,lightalzen,変な老人,342-291,生体工学研究所,,
2582,サルベージケープ,0,1,,6471,亡者の冷気,20,lightalzen,変な老人,342-291,生体工学研究所,,
18570,古代の金装飾 [1],0,1,,6471,亡者の冷気,20,lightalzen,変な老人,342-291,生体工学研究所,,
2892,暗殺者の手甲 [1],0,1,,6471,亡者の冷気,20,lightalzen,変な老人,342-291,生体工学研究所,,
2923,力のグローブ [1],0,1,,28362,剛腕のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2923,力のグローブ [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28362,剛腕のグローブ [1],0,1,,2923,力のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28362,剛腕のグローブ [1],0,1,,6081,スプレンディッドコイン,100,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2925,敏捷のグローブ [1],0,1,,28363,俊敏のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2925,敏捷のグローブ [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28363,俊敏のグローブ [1],0,1,,2925,敏捷のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28363,俊敏のグローブ [1],0,1,,6081,スプレンディッドコイン,100,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2924,知力のグローブ [1],0,1,,28364,知性のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2924,知力のグローブ [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28364,知性のグローブ [1],0,1,,2924,知力のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28364,知性のグローブ [1],0,1,,6081,スプレンディッドコイン,100,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2926,体力のグローブ [1],0,1,,28365,耐久のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2926,体力のグローブ [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28365,耐久のグローブ [1],0,1,,2926,体力のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28365,耐久のグローブ [1],0,1,,6081,スプレンディッドコイン,100,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2927,器用さのグローブ [1],0,1,,28366,機敏のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2927,器用さのグローブ [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28366,機敏のグローブ [1],0,1,,2927,器用さのグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28366,機敏のグローブ [1],0,1,,6081,スプレンディッドコイン,100,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2928,幸運のグローブ [1],0,1,,28367,強運のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2928,幸運のグローブ [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28367,強運のグローブ [1],0,1,,2928,幸運のグローブ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
28367,強運のグローブ [1],0,1,,6081,スプレンディッドコイン,100,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2730,コンチネンタルガードの印章 [1],0,1,,2731,ルーン文字の呪文石 [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2730,コンチネンタルガードの印章 [1],0,1,,2731,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2732,死のブローチ [1],0,1,,2730,コンチネンタルガードの印章 [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2732,死のブローチ [1],0,1,,2730,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2731,ルーン文字の呪文石 [1],0,1,,2732,死のブローチ [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2731,ルーン文字の呪文石 [1],0,1,,2732,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2903,モルフェウスの腕輪 [1],0,1,,2902,モルフェウスの指輪 [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2903,モルフェウスの腕輪 [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2902,モルフェウスの指輪 [1],0,1,,2903,モルフェウスの腕輪 [1],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
2902,モルフェウスの指輪 [1],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
1309,オーキッシュアックス [4],0,1,,13437,オーキッシュソード [4],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
1309,オーキッシュアックス [4],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
13437,オーキッシュソード [4],0,1,,1309,オーキッシュアックス [4],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
13437,オーキッシュソード [4],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第2弾
13031,ソードブレイカー [3],0,1,,13032,メイルブレイカー [3],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13031,ソードブレイカー [3],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13032,メイルブレイカー [3],0,1,,13031,ソードブレイカー [3],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13032,メイルブレイカー [3],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13035,砂漠の風 [4],0,1,,13034,砂漠の夕暮れ [2],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13035,砂漠の風 [4],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13034,砂漠の夕暮れ [2],0,1,,13035,砂漠の風 [4],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13034,砂漠の夕暮れ [2],0,1,,6081,スプレンディッドコイン,10,prontera,イセナ,80-66,アイテムエクスチェンジ,,第1弾
13412,蒼炎のツインエッジ [3],0,1,,1185,バイオレットフィアー [2],1,prontera,イセナ,80-66,アイテムエクスチェンジ,,"第1弾,同時に紅炎ももらえる"
13412,蒼炎のツインエッジ [3],0,1,,6081,スプレンディッドコイン,20,prontera,イセナ,80-66,アイテムエクスチェンジ,,"第1弾,同時に紅炎ももらえる"
